Alis

CUSTOMERS
store1  store2  tempo_deslocamento
   1       1           0.00       
   1       2           0.43       
   1       3           1.00       
   1       4           0.09       
   1       5           0.12       
   1       6           1.92       
   1       7           0.23       
   1       8           0.93       
   1       9           1.19       
   1      10           0.13       
   1      11           0.29       
   1      12           1.55       
   1      13           0.22       
   1      14           0.16       
   1      15           0.45       
   1      16           1.00       
   1      17           0.15       
   1      18           0.21       
   1      19           0.29       
   1      20           0.32       
   1      21           0.16       
   1      22           0.04       
   1      23           0.12       
   1      24           0.29       
   1      25           0.57       
   1      26           0.15       
   1      27           2.99       
   1      28           0.50       
   1      29           0.55       
   1      30           0.03       
   1      31           0.29       
   1      32           0.16       
   1      33           0.03       
   1      34           0.54       
   1      35           0.54       
   1      36           0.55       
   1      37           0.32       
   1      38           0.49       
   1      39           0.06       
   1      40           0.57       
   1      41           2.53       
   1      42           2.99       
   1      43           1.00       
   1      44           0.18       
   1      45           0.20       
   1      46           0.29       
   1      47           0.25       
   1      48           0.49       
   1      49           0.31       
   1      50           0.15       
   1      51           0.66       
   1      52           0.29       
   1      53           1.55       
   1      54           0.29       
   1      55           1.92       
   1      56           0.35       
   1      57           0.01       
   1      58           0.11       
   1      59           0.11       
   1      60           0.10       
   1      61           0.29       
   1      62           0.82       
   1      63           0.74       
   1      64           0.31       
   1      65           0.09       
   1      66           0.35       
   1      67           0.38       
   1      68           0.04       
   1      69           0.34       
   1      70           0.22       
   1      71           0.11       
   1      72           0.29       
   1      73           0.50       
   1      74           0.01       
   1      75           0.01       
   1      76           0.07       
   1      77           0.04       
   1      78           0.01       
   1      79           0.05       
   1      80           0.03       
   1      81           0.09       
   1      82           0.55       
   1      83           0.01       
   1      84           1.06       
   1      85           0.21       
   1      86           0.45       
   1      87           0.28       
   1      88           1.85       
   1      89           0.74       
   1      90           1.85       
   1      91           0.18       
   1      92           0.32       
   1      93           0.10       
   1      94           0.22       
   1      95           0.82       
   1      96           0.29       
   1      97           0.21       
   1      98           0.03       
   1      99           0.49       
   1     100           0.30       
   1     101           0.14       
   1     102           0.18       
   1     103           0.03       
   1     104           0.13       
   1     105           0.15       
   1     106           0.74       
   1     107           0.14       
   1     108           0.21       
   1     109           0.55       
   1     110           0.32       
   1     111           0.23       
   1     112           0.12       
   1     113           0.11       
   1     114           0.03       
   1     115           1.01       
   1     116           1.92       
   1     117           0.06       
   1     118           0.30       
   1     119           0.12       
   1     120           1.57       
   1     121           0.29       
   1     122           0.11       
   1     123           0.57       
   1     124           0.53       
   1     125           1.00       
   1     126           0.04       
   1     127           0.14       
   1     128           1.92       
   1     129           0.49       
   1     130           1.92       
   1     131           0.03       
   1     132           0.57       
   1     133           0.66       
   1     134           0.07       
   1     135           0.13       
   1     136           0.06       
   1     137           0.21       
   1     138           0.03       
   1     139           1.85       
   1     140           0.06       
   1     141           0.12       
   1     142           0.34       
   1     143           0.07       
   1     144           2.99       
   1     145           0.25       
   1     146           1.01       
   1     147           2.53       
   1     148           0.34       
   1     149           0.37       
   1     150           0.35       
   1     151           0.16       
   1     152           0.01       
   1     153           0.21       
   1     154           0.02       
   1     155           0.29       
   1     156           1.01       
   1     157           0.45       
   1     158           0.34       
   1     159           0.03       
   1     160           0.01       
   1     161           0.03       
   1     162           1.92       
   1     163           0.14       
   1     164           0.48       
   1     165           0.12       
   1     166           1.45       
   1     167           0.55       
   1     168           1.00       
   1     169           0.19       
   1     170           1.85       
   1     171           0.13       
   1     172           0.16       
   1     173           0.11       
   1     174           0.21       
   1     175           0.13       
   1     176           0.18       
   1     177           2.53       
   1     178           0.05       
   1     179           0.06       
   1     180           0.19       
   1     181           0.32       
   1     182           0.16       
   1     183           0.55       
   1     184           0.22       
   1     185           0.03       
   1     186           0.02       
   1     187           0.74       
   1     188           0.20       
   1     189           0.20       
   1     190           0.32       
   1     191           1.19       
   1     192           0.02       
   1     193           1.01       
   1     194           0.10       
   1     195           0.15       
   1     196           0.43       
   1     197           0.45       
   1     198           1.00       
   1     199           0.13       
   1     200           0.34       
   2       1           0.25       
   2       2           0.00       
   2       3           0.18       
   2       4           0.19       
   2       5           1.96       
   2       6           1.45       
   2       7           0.76       
   2       8           0.72       
   2       9           2.15       
   2      10           0.65       
   2      11           0.41       
   2      12           0.48       
   2      13           0.63       
   2      14           0.39       
   2      15           0.12       
   2      16           1.07       
   2      17           0.25       
   2      18           0.04       
   2      19           0.83       
   2      20           0.45       
   2      21           0.46       
   2      22           0.01       
   2      23           0.31       
   2      24           0.41       
   2      25           0.10       
   2      26           0.26       
   2      27           0.55       
   2      28           0.34       
   2      29           0.14       
   2      30           0.17       
   2      31           0.08       
   2      32           0.39       
   2      33           0.17       
   2      34           0.40       
   2      35           0.40       
   2      36           0.14       
   2      37           0.45       
   2      38           1.01       
   2      39           0.28       
   2      40           0.10       
   2      41           1.75       
   2      42           0.55       
   2      43           1.07       
   2      44           0.44       
   2      45           0.34       
   2      46           0.08       
