Alis

CUSTOMERS
store1  store2  tempo_deslocamento
   1       1           0.00       
   1       2           0.26       
   1       3           1.65       
   1       4           1.27       
   1       5           1.02       
   1       6           3.68       
   1       7           0.09       
   1       8           0.89       
   1       9           0.10       
   1      10           0.05       
   1      11           1.63       
   1      12           1.42       
   1      13           1.91       
   1      14           1.78       
   1      15           0.39       
   1      16           1.53       
   1      17           1.19       
   1      18           0.55       
   1      19           0.31       
   1      20           0.05       
   1      21           1.78       
   1      22           0.75       
   1      23           1.25       
   1      24           1.08       
   1      25           1.91       
   1      26           2.03       
   1      27           0.36       
   1      28           0.26       
   1      29           1.78       
   1      30           1.78       
   1      31           2.53       
   1      32           1.46       
   1      33           1.76       
   1      34           0.63       
   1      35           0.16       
   1      36           1.27       
   1      37           0.02       
   1      38           0.26       
   1      39           0.01       
   1      40           0.91       
   1      41           1.89       
   1      42           0.02       
   1      43           1.65       
   1      44           0.54       
   1      45           1.89       
   1      46           0.31       
   1      47           1.25       
   1      48           0.63       
   1      49           0.41       
   1      50           1.27       
   1      51           2.03       
   1      52           1.32       
   1      53           0.36       
   1      54           0.90       
   1      55           0.51       
   1      56           3.21       
   1      57           1.27       
   1      58           0.41       
   1      59           0.51       
   1      60           0.04       
   1      61           1.59       
   1      62           0.29       
   1      63           1.78       
   1      64           0.98       
   1      65           1.36       
   1      66           0.05       
   1      67           1.17       
   1      68           0.41       
   1      69           2.03       
   1      70           2.19       
   1      71           0.75       
   1      72           1.27       
   1      73           0.73       
   1      74           0.75       
   1      75           0.74       
   1      76           1.36       
   1      77           1.32       
   1      78           0.01       
   1      79           0.83       
   1      80           0.51       
   1      81           1.60       
   1      82           3.21       
   1      83           2.23       
   1      84           0.55       
   1      85           3.21       
   1      86           1.36       
   1      87           0.15       
   1      88           1.03       
   1      89           0.55       
   1      90           2.12       
   1      91           1.87       
   1      92           3.68       
   1      93           0.29       
   1      94           1.42       
   1      95           0.51       
   1      96           0.02       
   1      97           0.05       
   1      98           3.68       
   1      99           1.05       
   1     100           0.56       
   1     101           1.60       
   1     102           1.42       
   1     103           1.25       
   1     104           0.12       
   1     105           0.10       
   1     106           1.07       
   1     107           0.74       
   1     108           0.15       
   1     109           3.68       
   1     110           0.99       
   1     111           1.02       
   1     112           0.47       
   1     113           0.29       
   1     114           2.53       
   1     115           0.28       
   1     116           1.42       
   1     117           0.74       
   1     118           0.91       
   1     119           1.89       
   1     120           0.32       
   1     121           1.87       
   1     122           1.02       
   1     123           0.36       
   1     124           1.13       
   1     125           2.53       
   1     126           2.53       
   1     127           2.23       
   1     128           0.75       
   1     129           0.32       
   1     130           2.12       
   1     131           0.01       
   1     132           1.87       
   1     133           1.63       
   1     134           0.75       
   1     135           0.56       
   1     136           0.75       
   1     137           0.51       
   1     138           1.03       
   1     139           0.12       
   1     140           1.25       
   1     141           3.68       
   1     142           0.29       
   1     143           0.75       
   1     144           2.12       
   1     145           1.36       
   1     146           0.49       
   1     147           1.19       
   1     148           1.02       
   1     149           0.49       
   1     150           1.25       
   1     151           0.91       
   1     152           1.46       
   1     153           1.53       
   1     154           0.99       
   1     155           0.02       
   1     156           1.78       
   1     157           1.14       
   1     158           2.19       
   1     159           0.36       
   1     160           0.31       
   1     161           1.87       
   1     162           1.14       
   1     163           2.03       
   1     164           1.46       
   1     165           4.74       
   1     166           0.51       
   1     167           0.36       
   1     168           0.05       
   1     169           0.36       
   1     170           1.17       
   1     171           0.54       
   1     172           0.98       
   1     173           1.22       
   1     174           0.05       
   1     175           0.63       
   1     176           0.36       
   1     177           1.53       
   1     178           0.51       
   1     179           3.96       
   1     180           0.34       
   1     181           0.12       
   1     182           1.42       
   1     183           0.01       
   1     184           0.98       
   1     185           0.34       
   1     186           1.53       
   1     187           1.07       
   1     188           0.41       
   1     189           0.02       
   1     190           1.91       
   1     191           0.36       
   1     192           2.74       
   1     193           0.90       
   1     194           1.60       
   1     195           1.87       
   1     196           2.19       
   1     197           0.90       
   1     198           2.53       
   1     199           1.14       
   1     200           0.56       
   2       1           0.09       
   2       2           0.00       
   2       3           1.16       
   2       4           1.02       
   2       5           0.55       
   2       6           0.31       
   2       7           0.39       
   2       8           0.13       
   2       9           2.62       
   2      10           0.36       
   2      11           0.85       
   2      12           0.21       
   2      13           0.57       
   2      14           0.94       
   2      15           0.65       
   2      16           0.32       
   2      17           0.08       
   2      18           0.09       
   2      19           0.86       
   2      20           0.36       
   2      21           0.94       
   2      22           0.46       
   2      23           0.53       
   2      24           0.13       
   2      25           0.57       
   2      26           3.67       
   2      27           0.48       
   2      28           0.15       
   2      29           0.16       
   2      30           0.94       
   2      31           0.66       
   2      32           1.21       
   2      33           0.91       
   2      34           0.37       
   2      35           0.56       
   2      36           1.22       
   2      37           0.95       
   2      38           0.15       
   2      39           0.21       
   2      40           0.83       
   2      41           1.67       
   2      42           0.95       
   2      43           1.16       
   2      44           1.14       
   2      45           1.67       
   2      46           0.86       
