Alis

CUSTOMERS
store1  store2  tempo_deslocamento
   1       1           0.00       
   1       2           0.21       
   1       3           0.05       
   1       4           0.07       
   1       5           2.72       
   1       6           0.27       
   1       7           0.39       
   1       8           0.66       
   1       9           0.08       
   1      10           0.59       
   1      11           0.36       
   1      12           1.14       
   1      13           0.51       
   1      14           0.23       
   1      15           0.15       
   1      16           0.66       
   1      17           0.10       
   1      18           0.07       
   1      19           1.67       
   1      20           0.50       
   1      21           0.71       
   1      22           0.05       
   1      23           0.22       
   1      24           0.15       
   1      25           3.01       
   1      26           0.03       
   1      27           0.01       
   1      28           0.28       
   1      29           0.05       
   1      30           0.01       
   1      31           0.56       
   1      32           1.14       
   1      33           0.03       
   1      34           0.35       
   1      35           0.01       
   1      36           0.10       
   1      37           0.01       
   1      38           0.39       
   1      39           0.31       
   1      40           0.08       
   1      41           0.71       
   1      42           2.72       
   1      43           1.69       
   1      44           0.01       
   1      45           0.42       
   1      46           0.66       
   1      47           0.01       
   1      48           0.05       
   1      49           0.56       
   1      50           0.04       
   1      51           1.50       
   1      52           0.29       
   1      53           0.13       
   1      54           0.46       
   1      55           0.43       
   1      56           0.03       
   1      57           0.42       
   1      58           0.71       
   1      59           1.69       
   1      60           2.17       
   1      61           0.29       
   1      62           0.42       
   1      63           0.08       
   1      64           0.71       
   1      65           0.51       
   1      66           0.08       
   1      67           0.36       
   1      68           0.19       
   1      69           0.08       
   1      70           0.05       
   1      71           0.51       
   1      72           0.21       
   1      73           0.28       
   1      74           0.23       
   1      75           0.13       
   1      76           0.05       
   1      77           0.10       
   1      78           0.15       
   1      79           1.04       
   1      80           0.11       
   1      81           0.15       
   1      82           0.04       
   1      83           0.04       
   1      84           0.19       
   1      85           0.36       
   1      86           0.05       
   1      87           1.14       
   1      88           0.05       
   1      89           0.29       
   1      90           0.66       
   1      91           0.40       
   1      92           0.34       
   1      93           0.01       
   1      94           0.03       
   1      95           0.08       
   1      96           1.10       
   1      97           1.04       
   1      98           0.42       
   1      99           0.07       
   1     100           0.59       
   1     101           0.08       
   1     102           1.82       
   1     103           0.20       
   1     104           0.15       
   1     105           0.37       
   1     106           2.17       
   1     107           0.15       
   1     108           0.39       
   1     109           0.15       
   1     110           0.56       
   1     111           0.56       
   1     112           0.29       
   1     113           0.35       
   1     114           0.21       
   1     115           0.05       
   1     116           0.21       
   1     117           0.01       
   1     118           0.53       
   1     119           0.76       
   1     120           0.56       
   1     121           0.56       
   1     122           0.11       
   1     123           0.15       
   1     124           0.26       
   1     125           2.14       
   1     126           1.69       
   1     127           0.02       
   1     128           0.05       
   1     129           0.15       
   1     130           0.04       
   1     131           0.35       
   1     132           0.21       
   1     133           0.21       
   1     134           0.05       
   1     135           0.28       
   1     136           2.17       
   1     137           0.28       
   1     138           0.33       
   1     139           0.40       
   1     140           0.07       
   1     141           0.44       
   1     142           0.04       
   1     143           0.03       
   1     144           0.37       
   1     145           0.08       
   1     146           0.28       
   1     147           0.21       
   1     148           0.19       
   1     149           0.31       
   1     150           3.01       
   1     151           0.71       
   1     152           0.21       
   1     153           0.34       
   1     154           0.15       
   1     155           0.08       
   1     156           0.03       
   1     157           0.23       
   1     158           0.40       
   1     159           0.28       
   1     160           0.13       
   1     161           0.04       
   1     162           0.26       
   1     163           0.32       
   1     164           1.14       
   1     165           0.35       
   1     166           0.39       
   1     167           0.26       
   1     168           0.03       
   1     169           0.32       
   1     170           0.43       
   1     171           0.23       
   1     172           0.10       
   1     173           0.23       
   1     174           0.28       
   1     175           0.08       
   1     176           0.13       
   1     177           0.21       
   1     178           0.02       
   1     179           0.05       
   1     180           0.26       
   1     181           0.15       
   1     182           0.10       
   1     183           0.01       
   1     184           0.18       
   1     185           0.15       
   1     186           0.03       
   1     187           0.05       
   1     188           0.03       
   1     189           0.01       
   1     190           3.01       
   1     191           1.82       
   1     192           0.15       
   1     193           0.73       
   1     194           1.04       
   1     195           0.26       
   1     196           0.30       
   1     197           0.08       
   1     198           0.27       
   1     199           2.14       
   1     200           1.10       
   2       1           0.15       
   2       2           0.00       
   2       3           0.05       
   2       4           0.20       
   2       5           2.05       
   2       6           0.01       
   2       7           0.09       
   2       8           0.43       
   2       9           0.43       
   2      10           0.23       
   2      11           0.02       
   2      12           0.03       
   2      13           0.23       
   2      14           0.36       
   2      15           0.50       
   2      16           0.43       
   2      17           1.04       
   2      18           0.20       
   2      19           0.26       
   2      20           0.51       
   2      21           0.45       
   2      22           0.23       
   2      23           0.10       
   2      24           0.20       
   2      25           0.78       
   2      26           0.16       
   2      27           0.38       
   2      28           0.85       
   2      29           0.05       
   2      30           0.05       
   2      31           2.90       
   2      32           0.23       
   2      33           0.16       
   2      34           0.01       
   2      35           0.05       
   2      36           0.24       
   2      37           0.24       
   2      38           0.09       
   2      39           0.57       
   2      40           0.43       
   2      41           0.82       
   2      42           2.05       
   2      43           0.35       
   2      44           0.38       
   2      45           0.55       
   2      46           0.43       
   2      47           0.05       
   2      48           0.23       
   2      49           2.90       
   2      50           0.32       
   2      51           1.35       
   2      52           0.08       
   2      53           0.06       
   2      54           0.27       
   2      55           0.50       
   2      56           0.16       
   2      57           0.55       
   2      58           0.45       
   2      59           0.35       
   2      60           0.21       
   2      61           0.08       
   2      62           0.55       
   2      63           0.87       
   2      64           0.82       
   2      65           0.05       
   2      66           0.56       
   2      67           0.02       
   2      68           0.36       
   2      69           0.43       
   2      70           0.23       
   2      71           0.23       
   2      72           0.34       
   2      73           0.85       
   2      74           0.36       
   2      75           0.06       
   2      76           0.23       
   2      77           0.24       
   2      78           0.50       
   2      79           0.84       
   2      80           0.82       
   2      81           0.50       
   2      82           0.01       
   2      83           0.74       
   2      84           0.36       
   2      85           0.02       
   2      86           0.23       
   2      87           0.03       
   2      88           0.05       
   2      89           0.08       
   2      90           0.43       
   2      91           0.19       
   2      92           0.25       
   2      93           0.24       
   2      94           0.43       
   2      95           0.43       
   2      96           0.39       
   2      97           0.84       
   2      98           0.20       
   2      99           0.20       
   2     100           0.23       
   2     101           0.87       
   2     102           0.27       
   2     103           0.02       
   2     104           0.20       
   2     105           0.56       
   2     106           0.21       
   2     107           0.30       
   2     108           1.88       
   2     109           0.15       
   2     110           2.90       
   2     111           2.90       
   2     112           0.08       
   2     113           0.01       
   2     114           0.02       
   2     115           0.05       
   2     116           0.02       
   2     117           0.38       
   2     118           0.07       
   2     119           0.83       
   2     120           2.90       
   2     121           2.90       
   2     122           0.82       
   2     123           0.30       
   2     124           0.18       
   2     125           0.54       
   2     126           0.35       
   2     127           0.20       
   2     128           0.23       
   2     129           0.15       
   2     130           0.32       
   2     131           0.05       
   2     132           0.15       
   2     133           0.02       
   2     134           0.05       
   2     135           0.85       
   2     136           0.21       
   2     137           0.85       
   2     138           0.60       
